Date,Open,High,Low,Close,Volume
2010-01-04,33.753727890839755,34.89350481774503,33.444636542097385,34.71963882446289,2469924.0
2010-01-05,35.25572150399001,35.90288000199537,34.487821793365065,34.796913146972656,1955727.0
2010-01-06,34.77276276823364,34.96594720055378,33.81651295473921,33.975887298583984,691048.0
2010-01-07,34.000035187237906,34.47816195368714,33.51708162295659,33.710262298583984,477778.0
2010-01-08,34.096630981836334,34.60373359024767,33.61367361639864,33.80685806274414,538819.0
2010-01-11,34.25117312518167,34.338104246602576,33.56537775002388,33.95656967163086,1381069.0
2010-01-12,34.28015401638914,34.47333471053761,32.93753525308754,33.140377044677734,1216625.0
2010-01-13,32.84094368833971,32.92787480499824,32.271055256154824,32.787818908691406,949725.0
2010-01-14,33.03411954383759,33.420484589793766,32.744346696976734,32.85542678833008,616318.0
2010-01-15,32.932705698817784,33.90344338747077,32.67673914399668,33.183841705322266,718917.0
2010-01-18,32.527020998390746,33.60401195976404,32.527020998390746,33.45912551879883,359504.0
2010-01-19,33.51708620044776,34.43469922303008,33.51708620044776,34.07248306274414,1059133.0
2010-01-20,34.00004228451295,34.3960648149502,33.570209659639545,34.014530181884766,488588.0
2010-01-21,33.71025988169823,34.289805617455045,33.32389480771855,33.60883712768555,686529.0
2010-01-22,32.705714631200415,34.140091184368494,32.36281696197327,33.661964416503906,690519.0
2010-01-25,33.79718838041878,33.898611126594375,32.84093874039591,33.17417526245117,624288.0
2010-01-27,32.840947298548585,33.1307202195489,31.078160778987982,31.46935272216797,1216788.0
2010-01-28,32.78298706662476,32.78298706662476,30.522757495363155,30.99605369567871,372360.0
2010-01-29,30.70145584578488,31.150603137722033,29.977023519942318,30.77389907836914,399007.0
2010-02-01,30.773894334269507,32.93753175555902,30.42616612138557,31.875032424926758,3241272.0
2010-02-02,32.35315869019385,32.81679379997718,31.50315473821514,31.908838272094727,1108306.0
2010-02-03,31.295481848051633,32.93752669787283,31.295481848051633,32.66707229614258,1393100.0
2010-02-04,32.84094587263067,33.08242079602897,32.55117296421198,32.82645797729492,3194247.0
2010-02-05,30.909111502132394,33.80201262003662,30.909111502132394,33.50257873535156,610007.0
2010-02-08,33.32390164690033,34.932140643604974,33.232139969877906,34.72447204589844,1060955.0
2010-02-09,34.72446909118458,34.72446909118458,33.60401436749633,33.671627044677734,499204.0
2010-02-10,34.579588923677996,34.579588923677996,32.638109372744154,32.947200775146484,168800.0
2010-02-11,33.13071784022492,33.90344432392274,32.3917939444,32.62361526489258,240365.0
2010-02-15,32.74435036747682,33.61366900550623,32.551169698056576,32.633270263671875,194012.0
2010-02-16,33.517073488837795,33.517073488837795,31.440365790521785,32.073036193847656,11309891.0
2010-02-17,32.82162434811101,32.82162434811101,31.875031936009023,31.908838272094727,490054.0
2010-02-18,31.50798744068317,32.54151103773271,31.50798744068317,31.947477340698242,114701.0
2010-02-19,31.875033190689695,32.15997553499287,31.63355453002516,31.879863739013672,140412.0
2010-02-22,32.353159963694786,32.55117119029496,31.788102072986693,31.879863739013672,352837.0
2010-02-23,31.97162611608442,32.15997625022551,31.5128177757457,32.019920349121094,282148.0
2010-02-24,32.06820800245492,32.16480019913544,31.681846716582893,31.904003143310547,144962.0
2010-02-25,31.904012352248365,32.2420832630002,31.904012352248365,32.02475357055664,165003.0
2010-02-26,32.02474806897138,34.193214072047944,32.02474806897138,33.526737213134766,2114267.0
2010-03-02,33.32390005559777,34.772764623158366,33.227307834285064,33.507423400878906,2432162.0
2010-03-03,33.51708528473436,34.09663112535821,32.84094722053117,32.99549102783203,517759.0
2010-03-04,33.42048906966666,33.60883919511866,32.39179232507816,32.66225051879883,379108.0
2010-03-05,32.57532201673936,33.27077857846444,32.38697185449082,32.55600357055664,463203.0
2010-03-08,33.1307239866655,33.22731247103078,32.1648128900272,32.280723571777344,348125.0
2010-03-09,32.357991817486834,33.21765328346704,32.266230137122214,32.58980941772461,398121.0
2010-03-10,32.560832277147824,33.700605535724875,32.37247837513155,33.294925689697266,2120344.0
2010-03-11,32.46906609471263,33.700600858953194,32.46906609471263,32.66225051879883,848082.0
2010-03-12,32.45457488317244,33.12105170208189,31.411392226225477,31.952302932739258,2371366.0
2010-03-15,32.068214247123656,32.140657471134716,31.6915102323513,31.870203018188477,706245.0
