Date,Open,High,Low,Close,Volume
2010-01-04,184.04813827718465,186.07064529121962,184.04813827718465,185.3587188720703,11031470.0
2010-01-05,186.71780460678144,186.8796026596847,184.46068041504066,185.4274444580078,11613740.0
2010-01-06,185.82791438481541,187.28412168755136,184.85711363112523,186.5398406982422,14527930.0
2010-01-07,186.55601968186772,186.87961581044576,184.5415985999266,185.4962158203125,8576510.0
2010-01-08,185.585233367477,186.38615056613588,184.46071999357972,184.94207763671875,10453820.0
2010-01-11,185.82789274701318,187.09803274062705,183.09750900145966,183.4170684814453,14145340.0
2010-01-12,183.40089999648904,183.6436032626326,177.6731596997449,178.23947143554688,22917720.0
2010-01-13,177.57609720716258,177.57609720716258,174.59087519244812,176.03089904785156,21719690.0
2010-01-14,177.00979238229982,177.89968794140282,173.57556754303155,174.5301971435547,20723990.0
2010-01-15,175.39180238372148,176.2331598300046,172.86770535606692,173.39761352539062,20611920.0
2010-01-18,175.9580687215839,176.60930990119536,173.35307931433763,174.4533233642578,19222170.0
2010-01-19,175.53739470478916,176.92888027542404,174.501872281675,175.8043670654297,12277070.0
2010-01-20,176.68617309394955,176.89652168249899,174.14186865815557,174.73243713378906,16830720.0
2010-01-21,174.6636515740527,174.84973105487697,170.88561101781622,171.84024047851562,19265470.0
2010-01-22,169.9027253724499,170.41643771500404,166.09231668957364,168.86720275878906,27193180.0
2010-01-25,166.29452007576342,172.88384957281104,166.29452007576342,169.2109832763672,15378040.0
2010-01-27,166.65457299610793,167.33413236994025,159.4625387620423,160.8014373779297,38068910.0
2010-01-28,169.89056479343145,169.89056479343145,161.07244041572343,162.06346130371094,27952460.0
2010-01-29,160.99152553313388,167.25321041745207,158.16406525350138,166.37948608398438,46487190.0
2010-02-01,173.77376391948303,173.77376391948303,163.05447928624054,163.5196533203125,22047160.0
2010-02-02,164.24373409467768,165.45723816303237,159.7092650046231,160.04905700683594,24086260.0
2010-02-03,160.6922073367007,163.08684837240372,160.46568757236125,161.70346069335938,30450710.0
2010-02-04,161.47694572552595,161.5335694960921,156.94652561536304,157.58563232421875,35357120.0
2010-02-05,156.94324619684048,156.94324619684048,151.5030871283478,154.32481384277344,26878830.0
2010-02-08,154.50368336793161,158.39066977790839,153.17414298060274,157.47584533691406,18885130.0
2010-02-09,157.02455253932067,159.2201289207527,156.53664116206832,158.59397888183594,13836980.0
2010-02-10,160.19594413184885,160.19594413184885,154.09711377149927,155.46731567382812,19731930.0
2010-02-11,156.44720072275578,157.75641684339882,155.39820732805293,155.93896484375,12427940.0
2010-02-15,156.53663896948177,156.53663896948177,153.38964661377872,154.09710693359375,13325010.0
2010-02-16,155.64214820875358,156.5366483051669,154.09711612378766,156.17884826660156,8070150.0
2010-02-17,157.3497966222545,159.58603404195063,156.71958922176196,159.1265869140625,13468360.0
2010-02-18,159.21196815445222,159.38274083634093,156.72364775730333,157.95155334472656,13103230.0
2010-02-19,156.5366374715755,157.2684921120981,153.69458664755413,154.93467712402344,15863020.0
2010-02-22,156.1300508934197,157.34981691602454,155.32907070891847,155.83323669433594,11528650.0
2010-02-23,155.71534547319408,157.30916623561967,155.04040673927315,155.4713897705078,10625770.0
2010-02-24,154.99159902838352,156.94321959377032,154.50368768298634,156.231689453125,8173590.0
2010-02-25,156.53666044269585,156.94324917111842,154.78019415796547,155.61370849609375,21615960.0
2010-02-26,156.53663500678425,165.23762989956708,155.7234576820737,160.54559326171875,43215190.0
2010-03-02,161.86698909023787,163.5299474604187,160.53744877354924,161.5498504638672,19347350.0
2010-03-03,161.74910351219052,164.74159009044314,161.74910351219052,164.4569854736328,15843680.0
2010-03-04,164.50578786484635,166.27038130559035,163.61128777594283,165.29457092285156,14301070.0
2010-03-05,166.29477856793073,167.433221966524,164.3512850751235,166.4736785888672,12685070.0
2010-03-08,167.5145258175947,171.78370669401397,165.32707686895228,167.9983673095703,38664790.0
2010-03-09,165.2823877432304,168.978277790735,165.2823877432304,166.26226806640625,14305280.0
2010-03-10,166.7176292539479,166.7176292539479,164.7822631267089,165.66456604003906,12767630.0
2010-03-11,165.88816894304756,166.92903489278723,164.12357569375294,166.35574340820312,11979800.0
2010-03-12,166.05082218520866,167.7300354973268,165.77841470542384,166.5305938720703,12033430.0
2010-03-15,165.84751219316144,166.27443773169347,163.53809157867434,163.8633575439453,8997490.0
2010-03-16,164.0219242265237,164.668398673083,162.44028846609646,163.92434692382812,12857170.0
2010-03-17,164.26589210732593,166.0508099117411,163.9080920933662,164.85543823242188,10777370.0
2010-03-18,165.0750187535043,166.7420349713056,163.4893252421725,165.0465545654297,14269070.0
2010-03-19,165.88817560049628,167.9902444616652,165.3433482774472,167.38848876953125,12889130.0
2010-03-22,164.68057166770345,167.01032869245392,163.4486087695702,165.96539306640625,11151560.0
2010-03-23,166.0507897009757,167.24209137801458,164.14795793990268,166.5834197998047,13650500.0
2010-03-25,166.26631826023026,167.64465994349936,164.68469462999315,166.66477966308594,13646480.0
2010-03-26,167.0957267192686,168.97823402712402,166.2988164932739,168.5594482421875,13422710.0
2010-03-29,168.73430621873663,171.17383835683884,168.57167322448356,170.36473083496094,11231550.0
2010-03-30,170.36473837073353,172.552187603286,168.73431368239036,169.3482666015625,11929880.0
2010-03-31,169.5474308082738,170.67774651733833,168.60008491583875,168.99447631835938,9997220.0
2010-04-01,169.14089183582195,171.41779093830914,168.75869748181398,170.97866821289062,7681450.0
2010-04-05,171.98698987064728,174.1988330025301,171.17381261357568,173.87762451171875,11075350.0
2010-04-06,174.3370696537245,174.65013842720109,171.7511719616945,172.6822509765625,12359300.0
2010-04-07,173.2311763325697,173.61337069395867,170.4419838740312,171.6536102294922,13004150.0
2010-04-08,171.17381693238562,171.56413855135997,169.75482655358581,170.43382263183594,11497010.0
2010-04-09,170.76723648703134,172.80017977854362,170.24273364355284,171.26327514648438,12367190.0
2010-04-12,171.98700960625393,171.98700960625393,169.1408888799093,170.11669921875,8614120.0
2010-04-13,170.5233122436588,171.74307844341047,167.75851382079648,170.27529907226562,17619090.0
2010-04-15,170.4948007451594,171.50314499074068,166.53870140956386,167.03067016601562,13016220.0
2010-04-16,166.70132476569893,167.09571620110273,164.68870624736115,166.51429748535156,9466180.0
2010-04-19,165.88411398586697,166.2866452224079,163.6112847207114,165.27423095703125,9250600.0
2010-04-20,166.0833437081053,171.30394072054534,164.34314470395861,170.63307189941406,24993280.0
2010-04-21,171.58043989629124,172.31229462929014,169.6776076640117,171.23890686035156,15633000.0
2010-04-22,169.31168621543944,182.8754804372933,169.31168621543944,180.77748107910156,65306760.0
2010-04-23,181.33853796688615,186.54286772556537,179.79350605955662,183.8268585205078,31784560.0
2010-04-26,184.10335954029722,185.32312564787367,182.2411887422956,183.09095764160156,12145600.0
2010-04-27,183.12753102572574,183.37148670473587,179.63900576261483,180.34646606445312,11094760.0
2010-04-28,179.2242898834282,183.11534663107014,177.47596347679456,181.5174560546875,18684250.0
2010-04-29,182.15172121695088,185.8110191878271,181.74513255352016,184.91651916503906,21393940.0
2010-04-30,185.4044396727707,188.56769913402152,185.4044396727707,187.0877227783203,19146310.0
2010-05-03,186.21757725644292,187.43734304633227,185.16451428014366,186.7989959716797,13160890.0
2010-05-04,187.4373832511213,188.3237436039522,184.8433454629136,185.41256713867188,13397620.0
2010-05-05,183.7780851017047,185.81102852097135,182.1923917162971,185.09542846679688,16717010.0
2010-05-06,185.40444701676685,188.65715661355222,183.96511954592063,187.97409057617188,17751300.0
2010-05-07,185.01411612959384,186.36398111490695,180.39120483058315,181.02548217773438,16085350.0
2010-05-10,182.96489470288586,189.07185183249692,182.32654753675598,187.66912841796875,14791690.0
2010-05-11,188.16920563745822,190.1980912592735,185.49792787304494,186.04275512695312,18377970.0
2010-05-12,186.2176225556443,190.20218680865955,185.5670781611657,188.99868774414062,20204040.0
2010-05-13,189.63293167085243,191.015330510241,187.53493288293797,188.47415161132812,17762910.0
2010-05-14,188.25053765063703,189.78744219171995,179.84228767260882,180.87095642089844,33008880.0
2010-05-17,179.71219886220922,184.75389607717568,174.12973174737817,183.02589416503906,25703050.0
2010-05-18,182.79411442954452,186.8681405238693,181.4483070302869,185.4044189453125,18901340.0
2010-05-19,183.77806002252277,184.83519293790067,178.085819225365,180.0496368408203,20415020.0
2010-05-20,180.68801042903112,185.5670746840442,180.6148274431504,184.38796997070312,17039960.0
2010-05-21,180.68802647675602,185.40445815711016,179.7406802093344,184.68885803222656,15706440.0
2010-05-24,185.56708475007179,187.925306712777,180.76527307793847,181.43614196777344,15195470.0
2010-05-25,180.52535832949286,180.52535832949286,173.8573070349786,175.24783325195312,17355820.0
2010-05-26,176.60584940924005,177.76057215551043,174.96324011009793,176.75222778320312,16500270.0
2010-05-27,176.45949470129378,182.8022808634216,175.42675593545533,180.47659301757812,21781920.0
2010-05-28,182.4769751293346,183.68048642741388,179.1551529170947,182.10292053222656,13567960.0
2010-05-31,181.33853574543434,184.9571722058195,181.33853574543434,184.49366760253906,11989040.0
2010-06-01,183.0543391412477,185.07915504801937,179.06977540758368,179.6837158203125,14423360.0
2010-06-02,179.89104963718833,184.34725693306845,179.71214967201627,183.63572692871094,12342500.0
2010-06-03,184.18874987429191,187.5146424427862,184.18874987429191,185.99806213378906,12587190.0
2010-06-04,186.21762485170635,190.93405625970195,185.32312474725632,190.34449768066406,19478740.0
2010-06-07,183.0625016256308,188.65716639269687,181.57032796929525,185.95335388183594,14925200.0
2010-06-08,186.05495763930176,189.58821378999227,184.47739178597294,185.7134246826172,14018340.0
2010-06-09,187.45260643618073,189.4214690678084,185.23763284616876,186.42715454101562,18141760.0
2010-06-10,185.89394049661306,191.80054141550667,185.89394049661306,190.88583374023438,24496840.0
2010-06-11,215.7632501260417,215.7632501260417,190.82425717650227,191.95635986328125,15063270.0
2010-06-14,192.37477111816406,193.60120755096457,190.81608928037264,192.37477111816406,10187660.0
2010-06-15,192.77676387762446,194.7825413450143,190.3238783528175,193.9498748779297,15305340.0
2010-06-16,198.28137976430406,198.28137976430406,192.4075881914207,193.74478149414062,14141550.0
2010-06-17,193.52328997735555,193.7694009526907,190.61510970449365,192.85470581054688,10331080.0
2010-06-18,192.77267464214162,195.24195859743148,191.9646179504872,194.6389923095703,15597620.0
2010-06-21,194.83586353512365,197.11236177565513,194.83586353512365,195.88592529296875,8879250.0
2010-06-22,194.8358407569702,196.39452247593715,192.79313627802244,193.158203125,8514510.0
2010-06-23,192.7849616421238,193.44125337679066,191.02118934057253,192.748046875,10849420.0
2010-06-24,192.7849808808034,194.09756448112435,191.8005494394251,193.40435791015625,12123400.0
2010-06-25,192.79727696572456,193.19515283426634,187.45262175214376,188.74879455566406,13022720.0
2010-06-28,187.69872191517607,189.87267497819508,186.63224941497432,188.9825897216797,10718170.0
2010-06-29,189.09333428392048,191.05399785669775,187.1367765244999,187.95713806152344,14208420.0
2010-06-30,187.02599511220177,189.66755991547615,186.63222513117287,188.84719848632812,10610400.0
2010-07-01,187.95304236627894,188.60112250761733,184.90949539227944,185.5863037109375,14219900.0
2010-07-02,185.8118731908798,187.03421628911164,185.184297166242,185.81597900390625,8907340.0
2010-07-05,185.8200825126975,188.19092679361026,184.8725659629828,186.42715454101562,6192550.0
2010-07-06,186.46816492256139,190.24182017975656,186.0866998426756,189.7332000732422,10143910.0
2010-07-07,189.4214698656768,190.24183138526436,187.94482914459792,189.01950073242188,8912210.0
2010-07-08,189.91369868707596,194.167271317901,189.91369868707596,193.34280395507812,17562290.0
2010-07-09,194.01549347776785,195.1270797980163,193.61351183902346,194.33543395996094,9803290.0
2010-07-12,194.8399843758794,197.8712139562941,194.42980357890627,196.9442138671875,14948170.0
2010-07-13,196.9688034944647,199.93030904531702,196.0745999353839,199.27401733398438,17615470.0
2010-07-14,199.9221063335696,203.36762232455038,199.9221063335696,202.1781005859375,18159640.0
2010-07-15,202.67029357220747,202.8753839294921,199.6759668452188,200.1558837890625,8162390.0
2010-07-16,200.57838506804399,202.19860402404683,199.1919721418341,200.90652465820312,9528070.0
2010-07-19,200.08211523969788,202.05508407662026,199.019748367334,201.41929626464844,7630370.0
2010-07-20,201.41925059140365,202.2109089457347,200.1887083517224,200.90652465820312,5076900.0
2010-07-21,201.44386721627114,202.0632441700997,199.67598914049898,199.90159606933594,5055340.0
2010-07-22,199.11402068157756,204.05670578818598,198.34287893762723,203.14199829101562,11585880.0
2010-07-23,203.5316750439548,205.39799228327422,203.12149433045852,204.8278350830078,14843460.0
2010-07-26,204.92631579991613,205.28317106803277,197.05905161236757,197.7194366455078,15780730.0
2010-07-27,198.52337175617944,200.73425194670742,196.93597429993872,199.77032470703125,23112370.0
2010-07-28,199.72929963890743,203.285572071964,198.78588896801546,202.73593139648438,16576370.0
2010-07-29,201.97302055138442,203.67937415730603,199.84828704177855,202.8795166015625,15800230.0
2010-07-30,201.80893220480027,206.895171082027,201.0254854577321,205.32827758789062,26944870.0
2010-08-02,206.726997088553,213.29399505743513,206.07481118271573,212.17420959472656,20585770.0
2010-08-03,213.20785047928516,214.66809299888862,211.57123323527264,213.339111328125,16001370.0
2010-08-04,214.11026780437334,214.11437361796885,211.0790257402396,212.89614868164062,9779810.0
2010-08-05,213.29398703259616,218.43764455327556,212.47362554400925,217.0430450439453,22437960.0
