Date,Open,High,Low,Close,Volume
2012-03-09,227.88678022772302,231.21281470304325,207.5258707788498,209.87271118164062,39707835.0
2012-03-12,209.75133310647436,215.24619529516423,196.20436588039615,199.73272705078125,14851370.0
2012-03-13,199.72461514433314,211.78255095221857,199.72461514433314,209.29812622070312,12615125.0
2012-03-14,210.21260272972,215.10049714697018,204.43449599138634,205.9720916748047,10992005.0
2012-03-15,205.87496429913492,207.8171760507512,203.44719343547396,205.23565673828125,2856235.0
2012-03-16,205.87496652985757,214.45309528038553,201.15700930017664,209.95362854003906,8156330.0
2012-03-19,205.5512628187382,212.0253183405882,204.58015696011688,209.63800048828125,2876620.0
2012-03-20,208.99869676464547,210.89235496398115,205.74548054005416,207.0564727783203,1074115.0
2012-03-21,206.8136932742964,209.43567775130796,204.27262707905456,208.34320068359375,932980.0
2012-03-22,206.68422017032563,209.54899668946686,202.93736888721307,203.68997192382812,811775.0
2012-03-23,204.58015839367204,207.68771445062916,200.68763445960857,202.09573364257812,1150725.0
2012-03-26,201.82869653461293,204.7420267558269,201.67494807284743,203.83566284179688,994355.0
2012-03-27,204.26456404679547,208.78830775114938,202.32233982153653,203.52813720703125,517870.0
2012-03-28,203.52811972055255,203.93274818918186,199.30379752019988,200.38819885253906,749560.0
2012-03-29,200.3719965296707,203.0910999789476,199.74886531155244,202.27374267578125,470700.0
2012-03-30,203.0425689736181,207.27499182039756,201.93389087540407,205.59173583984375,631115.0
2012-04-02,206.57902571259186,212.99643976672476,205.52698920473455,211.4831085205078,1927990.0
2012-04-03,212.67267526703134,214.25073589159808,210.4634200285068,211.71775817871094,1231295.0
2012-04-04,211.21602831881904,211.70158734621987,207.53391969609885,209.0957794189453,483795.0
2012-04-09,208.45648964041962,208.46459011261953,203.95702308523,204.50732421875,320830.0
2012-04-10,204.78248801495175,205.87497756502685,202.09574882553426,203.47958374023438,727885.0
2012-04-11,204.25645350616776,209.58945395444914,203.1396872886775,205.6726531982422,1893545.0
2012-04-12,206.3119668348785,208.56170014649217,204.0945983677115,204.8472137451172,753140.0
2012-04-13,205.64836897506402,205.95589056271757,200.8575693875796,201.7477569580078,702335.0
2012-04-16,202.31426080222275,205.55128897505833,201.20558260447697,204.57208251953125,450135.0
2012-04-17,205.55126756175923,207.16978147956837,204.2645519606885,205.49461364746094,954640.0
2012-04-18,206.1258412218203,206.8460794065897,203.77090055596457,204.89576721191406,536800.0
2012-04-19,205.04951877533247,205.53506550992066,203.6252187180008,204.04603576660156,325765.0
2012-04-20,204.36976015902226,204.5235209668632,201.50499577284518,202.2333221435547,436905.0
2012-04-23,200.06452245192423,203.11542488978267,194.39972328418523,196.40667724609375,483430.0
2012-04-24,194.41588262958192,198.42978994945014,194.41588262958192,196.3985595703125,749335.0
2012-04-25,194.5615528466753,198.59164896721077,193.59044698427027,194.30259704589844,620765.0
2012-04-26,196.84948942026767,196.84948942026767,189.27456251494223,191.6078338623047,574175.0
2012-04-27,189.29917092026483,192.57724839668714,181.07519401206005,182.562255859375,793410.0
2012-04-30,186.66194462043055,187.69713773773447,179.12809905100892,179.85108947753906,709730.0
2012-05-02,180.76304061276366,184.03290751288813,180.74660559301515,182.37332153320312,907455.0
2012-05-03,183.8685753744054,185.5117261596347,173.3524078416889,173.787841796875,1305890.0
2012-05-04,173.36063934102566,174.47798250700112,165.4652983939208,166.2293701171875,1493530.0
2012-05-07,165.1612844456086,170.55904027843994,161.02876161720937,169.1787872314453,689595.0
2012-05-08,169.17062559671174,171.29850327619127,167.133109193515,167.8232421875,414230.0
2012-05-09,167.60138856312278,170.39474002467634,166.78802437028253,169.589599609375,453195.0
2012-05-10,170.26330947146442,172.5144182962978,168.91592616606331,169.6142578125,235480.0
2012-05-11,169.47456869999527,169.81962885589022,164.3150763068595,165.0544891357422,224265.0
2012-05-14,165.7446239206046,167.10021830147895,163.49350283584653,164.69300842285156,443960.0
2012-05-15,163.822146321258,165.13667210876187,161.02879469312103,164.17543029785156,373010.0
2012-05-16,163.46064096231595,163.7728310779467,160.81516727074873,161.68603515625,484845.0
2012-05-17,162.48298960357405,164.06862429589026,157.84108052229774,158.4490509033203,512075.0
2012-05-18,157.73428898538856,157.74250022755962,154.45619813948545,155.4913787841797,688275.0
2012-05-21,155.60639587357008,157.4795870249723,153.010226801296,153.5853271484375,233870.0
2012-05-22,155.92679107191523,156.41974133090864,147.90000836681762,149.60888671875,632245.0
2012-05-23,148.70516206891486,149.34598994122922,143.13488131033816,144.27687072753906,607245.0
2012-05-24,144.42473415668977,151.4163488390494,143.9564426971918,145.8378448486328,1572425.0
2012-05-25,148.09719771621926,150.14292526017303,145.91181637541132,147.38243103027344,1043250.0
2012-05-28,148.85304896070934,148.85304896070934,145.7474944507642,146.75804138183594,423435.0
2012-05-29,146.89769464297225,148.82017820920368,146.09255420293673,147.7028350830078,451505.0
2012-05-30,146.6512083634086,147.70282386866114,141.31096828294835,141.7217559814453,379110.0
2012-05-31,140.9823540224615,155.91858987548713,137.69605218078402,153.88929748535156,4332450.0
2012-06-01,152.813027380383,163.49350778868936,152.813027380383,157.00306701660156,5870185.0
2012-06-04,155.77893327629204,162.4912037025919,152.58300503720008,159.15560913085938,1835100.0
2012-06-05,159.24596820073697,165.62961284606072,158.10397884660216,163.51815795898438,2038270.0
2012-06-06,165.13665930949543,167.2563253960265,162.85268064632348,163.78927612304688,1331945.0
2012-06-07,164.64372146442741,172.35010349185643,164.64372146442741,171.58604431152344,1625545.0
2012-06-08,170.06612814810939,172.10363187374426,167.77393802380104,169.5978240966797,611180.0
2012-06-11,170.7151487872246,172.2022108085453,164.47939443916397,165.86785888671875,456940.0
2012-06-12,165.13665442940038,169.90179422864216,164.47939160601433,167.23167419433594,507015.0
2012-06-13,168.41472525175607,170.96160115988417,167.61779620789576,168.47222900390625,366015.0
2012-06-14,168.58725927166316,171.98858071838438,165.46527043517503,167.42062377929688,491475.0
2012-06-15,168.29974997549192,170.71517146938044,165.13667921483804,166.66481018066406,316110.0
2012-06-18,168.43116097685248,169.0473425002778,164.47938547908396,164.72586059570312,241385.0
2012-06-19,165.62961512215844,170.8876929682205,164.47940197466295,167.13308715820312,634225.0
2012-06-20,167.68355568341536,170.02503821265424,166.45940374020154,166.87840270996094,203270.0
